Formula,E_g_Exp,Source,Priority,frac f valence electrons,cohesive energy (MP),MagpieData range GSbandgap,MagpieData mode Row,MagpieData mode MeltingT,F fraction,Al fraction,MagpieData avg_dev Row,MagpieData mode NfUnfilled,Pm fraction,Cr fraction,MagpieData minimum Electronegativity,Fr fraction,Bk fraction,La fraction,MagpieData mean GSmagmom,B fraction,Cf fraction,MagpieData mean NdValence,MagpieData mean NfValence,Sb fraction,MagpieData avg_dev MeltingT,Md fraction,maximum EN difference,MagpieData minimum MendeleevNumber,MagpieData minimum NsUnfilled,Si fraction,MagpieData maximum Number,Tl fraction,P fraction,Li fraction,Ca fraction,MagpieData avg_dev AtomicWeight,Ar fraction,Gd fraction,MagpieData avg_dev NpValence,range oxidation state,A_site_weight,Y fraction,avg d valence electrons,MagpieData mode NfValence,C fraction,MagpieData avg_dev NfValence,MagpieData maximum GSbandgap,MagpieData mean NpUnfilled,minimum EN difference,Sc fraction,Ti fraction,MagpieData mean MeltingT,Rb fraction,Ba fraction,Pb fraction,MagpieData maximum NpUnfilled,Mg fraction,(u+t)n,mean EN difference,MagpieData mode Electronegativity,minimum oxidation state,MagpieData avg_dev NdUnfilled,pretty_formula,MagpieData maximum NpValence,MagpieData mode NpValence,MagpieData range Electronegativity,MagpieData mean CovalentRadius,dist from 3 clusters |APE| < 0.010,mean Column,Zn fraction,range EN difference,Re fraction,N fraction,MagpieData minimum NUnfilled,Ho fraction,MagpieData minimum NValence,Am fraction,MagpieData mode SpaceGroupNumber,MagpieData mean Row,MagpieData minimum MeltingT,avg anion electron affinity,MagpieData mean MendeleevNumber,MagpieData avg_dev NpUnfilled,MagpieData mode AtomicWeight,Sr fraction,Yb fraction,MagpieData mode NValence,MagpieData minimum CovalentRadius,No fraction,MagpieData range Number,MagpieData avg_dev NsValence,MagpieData maximum MendeleevNumber,MagpieData minimum Number,MagpieData mode Number,Ra fraction,Zr fraction,range Number,A_site_affinity,MagpieData mean SpaceGroupNumber,Mn fraction,Nb fraction,Tb fraction,MagpieData mean NdUnfilled,MagpieData maximum Row,At fraction,avg f valence electrons,Se fraction,MagpieData range Column,MagpieData mean AtomicWeight,Ru fraction,Rn fraction,MagpieData range NfUnfilled,MagpieData mean Number,MagpieData minimum GSvolume_pa,MagpieData mean NpValence,Pa fraction,MagpieData maximum AtomicWeight,MagpieData maximum GSmagmom,std_dev EN difference,Er fraction,Ga fraction,mean Electronegativity,MagpieData mean Column,Nd fraction,MagpieData range CovalentRadius,MagpieData range Row,frac s valence electrons,mean AtomicWeight,dist from 5 clusters |APE| < 0.010,MagpieData mean GSvolume_pa,Dy fraction,As fraction,Xe fraction,MagpieData maximum NValence,Hg fraction,MagpieData maximum NsUnfilled,Ir fraction,range AtomicRadius,MagpieData minimum NsValence,X_site_fir_ionization_energy,MagpieData maximum MeltingT,Na fraction,In fraction,Sm fraction,MagpieData maximum GSvolume_pa,MagpieData range NUnfilled,Cl fraction,MagpieData maximum Electronegativity,MagpieData mode NsUnfilled,Co fraction,mean Row,MagpieData mode CovalentRadius,Kr fraction,W fraction,MagpieData mode NUnfilled,U fraction,Eu fraction,MagpieData avg_dev MendeleevNumber,MagpieData range NsValence,MagpieData maximum NdUnfilled,Ne fraction,Br fraction,Pt fraction,maximum oxidation state,MagpieData mean NValence,MagpieData minimum NdValence,Te fraction,Tc fraction,MagpieData maximum NUnfilled,dist from 1 clusters |APE| < 0.010,MagpieData avg_dev NValence,Th fraction,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData mode NpUnfilled,MagpieData maximum NdValence,MagpieData minimum Column,range Electronegativity,MagpieData avg_dev SpaceGroupNumber,transition metal fraction,Os fraction,Lr fraction,Fe fraction,MagpieData avg_dev GSvolume_pa,MagpieData avg_dev NdValence,MagpieData maximum SpaceGroupNumber,frac d valence electrons,MagpieData mode Column,MagpieData maximum Column,MagpieData minimum NfUnfilled,MagpieData range NsUnfilled,A_site_fir_ionization_energy,X_site_electronegativity,MagpieData range MendeleevNumber,MagpieData range NfValence,He fraction,Cs fraction,MagpieData minimum Row,Np fraction,octahedral_factor,X_site_affinity,MagpieData range MeltingT,MagpieData range NValence,Ce fraction,MagpieData avg_dev Number,MagpieData mode GSmagmom,Ta fraction,MagpieData mode NdValence,Tm fraction,Fm fraction,tolerance_factor,MagpieData mean NUnfilled,Hf fraction,Es fraction,MagpieData maximum NsValence,std_dev oxidation state,Cu fraction,Mo fraction,mean Number,MagpieData mean NsValence,MagpieData range NpValence,H fraction,I fraction,Ge fraction,MagpieData range GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum SpaceGroupNumber,Ni fraction,MagpieData mean NfUnfilled,Pr fraction,Pd fraction,Sn fraction,X_site_weight,Pu fraction,frac p valence electrons,Ac fraction,Au fraction,MagpieData range NpUnfilled,Cm fraction,MagpieData maximum CovalentRadius,MagpieData minimum NpValence,MagpieData mean NsUnfilled,avg p valence electrons,Cd fraction,MagpieData minimum NfValence,MagpieData maximum NfValence,formation_energy_per_atom,Be fraction,band center,MagpieData mode NdUnfilled,volume,MagpieData mean GSbandgap,MagpieData avg_dev NUnfilled,S fraction,band_gap,Ag fraction,V fraction,MagpieData minimum GSmagmom,A_site_electronegativity,MagpieData mean Electronegativity,MagpieData range AtomicWeight,MagpieData maximum NfUnfilled,MagpieData avg_dev GSbandgap,MagpieData range GSmagmom,Bi fraction,MagpieData avg_dev NsUnfilled,mean AtomicRadius,MagpieData minimum GSbandgap,O fraction,Po fraction,avg s valence electrons,MagpieData mode NsValence,MagpieData minimum NdUnfilled,MagpieData range NdValence,MagpieData range NdUnfilled,MagpieData avg_dev CovalentRadius,MagpieData avg_dev GSmagmom,MagpieData range SpaceGroupNumber,Rh fraction,Lu fraction,MagpieData minimum NpUnfilled,K fraction,MagpieData mode GSbandgap,MagpieData avg_dev NfUnfilled,MagpieData avg_dev Electronegativity,MagpieData avg_dev Column,Delta_E_g,is_metal_exp,is_metal_gga
NaIrO3,1.09,OpenAlex_Crawler,2,0.333333333,1.997788091,0.0,2,54.8,0.0,0.0,1.2,0,0.0,0.0,0.93,0,0,0.0,0.0,0.0,0,1.4,2.8,0.0,833.6584,0,2.51,2,0,0.0,77,0.0,0.0,0.0,0.0,55.83040246,0,0.0,1.92,7,22.989,0.0,1.4,0,0.0,4.48,0.0,1.2,1.24,0.0,0.0,654.854,0.0,0.0,0.0,2,0.0,1.106938089,1.875,3.44,-2,0.96,NaIrO3,4,4,2.51,101.0,0.0500138,11.6,0.0,1.27,0.0,0.0,1,0.0,1,0,12,3.0,54.8,-282000.0,64.6,0.96,15.9994,0.0,0.0,6,66,0,69,0.32,87,8,8,0,0.0,69,0.547,98.0,0.0,0.0,0.0,0.6,6,0,2.8,0.0,15,52.64099386,0.0,0,0,22.4,9.105,2.4,0.0,192.217,0.0,0.898025612,0.0,0.0,2.69,11.6,0.0,100,4,0.214285714,52.64099386,0.068719291,14.15366667,0.0,0.0,0,23,0.0,1,0.2,1.2,1,13.618,2739.0,0.2,0.0,0.0,29.24333333,2,0.0,3.44,0,0.0,3.0,66,0,0.0,2,0.0,0.0,26.88,1,3,0,0.0,0.0,5,8.4,0,0.0,0.0,3,0.0,5.84,0.0,87,15.9994,2,7,1,2.51,103.2,0.2,0.0,0,0.0,6.0584,2.24,229,0.166666667,16,16,0,1,5.139,3.44,85,14,0,0.0,2,0.0,0.563492063,1.46,2684.2,22,0.0,21.84,0.0,0.0,0,0.0,0,0.868628635,2.0,0.0,0,2,3.683941988,0.0,0.0,22.4,1.8,4,0.0,0.0,0.0,20.13833333,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.285714286,0.0,0.0,2,0,166,0,0.2,2.4,0.0,0,14,-1.486949815,0.0,5.790758983,0,117.2761746,0.0,0.4,0.0,0.0,0.0,0.0,0,0.93,2.69,176.2176,0,0.0,0.0,0.0,0.32,0.99,0.0,0.6,0,1.8,2,0,7,3,42.0,0.0,217,0.0,0.0,0,0.0,0.0,0.0,0.9,5.28,1.09,0,1
TlBS3,1.74,OpenAlex_Crawler,2,0.291666667,1.963177849,2.202,3,388.36,0.0,0.0,1.04,0,0.0,0.0,1.62,0,0,0.0,0.0,0.2,0,2.0,2.8,0.0,611.9936,0,0.96,72,0,0.0,81,0.2,0.0,0.0,0.0,56.842176,0,0.0,1.44,5,204.38,0.0,2.0,0,0.0,4.48,2.202,3.2,0.54,0.0,0.0,818.016,0.0,0.0,0.0,5,0.0,1.021011221,0.75,2.58,-2,0.0,TlBS3,4,4,0.96,108.8,0.068540076,14.8,0.0,0.42,0.0,0.0,2,0.0,3,0,70,3.4,388.36,-400000.0,82.4,1.44,32.065,0.0,0.0,6,84,0,76,0.0,88,5,16,0,0.0,76,0.199,114.0,0.0,0.0,0.0,0.0,6,0,2.8,0.0,3,62.27786,0.0,0,0,26.8,7.1725,2.8,0.0,204.3833,0.0,0.296984848,0.0,0.0,2.28,14.8,0.0,61,4,0.208333333,62.27786,0.086481766,22.288625,0.0,0.0,0,27,0.0,0,0.0,1.05,2,10.36,2348.0,0.0,0.0,0.0,26.91,3,0.0,2.58,0,0.0,3.4,105,0,0.0,2,0.0,0.0,6.72,0,0,0,0.0,0.0,3,9.6,0,0.0,0.0,5,0.042599822,6.96,0.0,88,10.811,2,10,13,0.96,52.8,0.0,0.0,0,0.0,6.04645,3.2,194,0.208333333,16,16,0,0,6.109,2.58,16,14,0,0.0,2,0.0,0.241176471,2.07,1959.64,24,0.0,21.68,0.0,0.0,0,0.0,0,0.913206625,3.2,0.0,0,2,3.273268354,0.0,0.0,26.8,2.0,3,0.0,0.0,0.0,19.7375,25.786875,70,0.0,0.0,0.0,0.0,0.0,32.06,0.0,0.291666667,0.0,0.0,3,0,145,1,0.0,2.8,0.0,0,14,-0.772685682,0.0,5.039106977,0,459.4035365,1.626,1.44,0.6,1.7414,0.0,0.0,0,1.62,2.28,193.5723,0,0.6912,0.0,0.0,0.0,1.15,0.0,0.0,0,2.0,2,0,10,0,14.48,0.0,124,0.0,0.0,2,0.0,2.202,0.0,0.36,1.44,-0.0014000000000000679,0,0
K2TlAsBr6,4.66,OpenAlex_Crawler,2,0.095890411,2.86241671,1.457,4,265.8,0.0,0.0,0.36,0,0.0,0.0,0.82,0,0,0.0,0.0,0.0,0,8.0,1.4,0.0,176.0056,0,2.14,3,0,0.0,81,0.1,0.0,0.0,0.0,24.13815,0,0.0,1.92,4,39.0983,0.0,8.0,0,0.0,2.52,1.457,1.4,0.78,0.0,0.0,393.486,0.0,0.0,0.0,5,0.0,1.099509889,1.6,2.96,-1,0.0,K2TlAsBr6,5,5,2.14,139.0,0.696272308,13.2,0.0,1.36,0.0,0.0,1,0.0,1,0,64,4.2,265.8,-324600.0,73.6,1.04,79.904,0.0,0.0,17,119,0,62,0.32,95,19,35,0,0.0,62,0.502,120.2,0.0,0.0,0.0,0.0,6,0,1.4,0.0,16,83.69255,0.0,0,0,36.2,22.175,3.4,0.0,204.3833,0.0,0.727516323,0.0,0.0,2.32,13.2,0.0,84,2,0.123287671,83.69255,0.697516362,37.21783333,0.0,0.1,0,27,0.0,1,0.0,1.05,1,11.814,1090.0,0.0,0.0,0.0,73.10666667,4,0.0,2.96,0,0.0,4.2,120,0,0.0,1,0.0,0.0,28.24,1,0,0,0.6,0.0,3,14.6,0,0.0,0.0,5,0.694298107,5.44,0.0,95,39.0983,1,10,1,2.14,67.44,0.0,0.0,0,0.0,14.35553333,3.2,229,0.547945205,17,17,0,1,4.341,2.96,92,14,0,0.0,4,0.0,0.648351648,3.364,824.2,26,0.0,8.96,0.0,0.0,10,0.0,0,0.78724555,1.6,0.0,0,2,1.761660659,0.0,0.0,36.2,1.8,5,0.0,0.0,0.0,50.93166667,29.48,64,0.0,0.0,0.0,0.0,0.0,79.904,0.0,0.232876712,0.0,0.0,5,0,203,0,0.2,3.4,0.0,0,14,-1.014092513,0.0,5.33767938,0,383.012934,0.8742,0.96,0.0,1.5944,0.0,0.0,0,0.82,2.32,165.285,0,0.69936,0.0,0.0,0.32,1.435,0.0,0.0,0,1.8,2,0,10,0,26.8,0.0,165,0.0,0.0,0,0.2,1.457,0.0,0.768,4.92,3.0656,0,0
DyBO3,5.3,OpenAlex_Crawler,2,0.303030303,1.990279262,1.524,2,54.8,0.0,0.0,1.28,0,0.0,0.0,1.22,0,0,0.0,0.0,0.2,0,0.0,2.0,0.0,941.616,0,2.22,31,0,0.0,66,0.0,0.0,0.0,0.0,47.295264,0,0.0,1.68,5,162.5,0.0,0.0,0,0.0,3.2,1.524,2.2,1.4,0.0,0.0,839.48,0.0,0.0,0.0,5,0.0,1.035752291,1.81,3.44,-2,0.0,DyBO3,4,4,2.22,94.8,0.128455546,12.8,0.0,0.82,0.0,0.0,2,0.0,3,0,12,2.8,54.8,-282000.0,72.8,1.12,15.9994,0.0,0.0,6,66,0,61,0.0,87,5,8,0,0.0,61,0.52,79.2,0.0,0.0,0.0,0.0,6,0,2.0,0.0,13,44.26184,0.0,0,4,19.0,7.1725,2.6,0.0,162.5,0.0,0.579827561,0.0,0.0,2.716,12.8,0.0,126,4,0.303030303,44.26184,0.147214276,13.1455,0.2,0.0,0,12,0.0,0,0.0,1.15,2,13.618,2348.0,0.0,0.0,0.0,31.24,3,0.0,3.44,0,0.0,2.8,66,0,0.0,2,0.0,0.0,17.04,0,0,0,0.0,0.0,3,6.6,0,0.0,0.0,5,0.094280904,2.16,0.0,87,10.811,2,0,3,2.22,80.64,0.0,0.0,0,0.0,7.2378,0.0,194,0.0,16,16,0,0,5.939,3.44,56,10,0,0.0,2,0.0,0.325396825,1.46,2293.2,9,0.0,18.8,0.0,0.0,0,0.0,0,0.978940646,3.0,0.0,0,2,3.273268354,0.0,0.0,19.0,2.0,4,0.0,0.0,0.0,24.0675,9.105,12,0.0,0.8,0.0,0.0,0.0,15.999,0.0,0.393939394,0.0,0.0,5,0,192,0,0.0,2.6,0.0,0,10,-3.535497536,0.0,5.6841144,0,229.2004005,0.3048,1.2,0.0,5.5411,0.0,0.0,0,1.22,2.716,151.689,4,0.48768,0.0,0.0,0.0,0.88,0.0,0.6,0,2.0,2,0,0,0,38.88,0.0,182,0.0,0.0,0,0.0,0.0,1.28,0.8688,3.92,-0.24110000000000031,0,0
DyBO3,5.3,OpenAlex_Crawler,2,0.303030303,1.998488287,1.524,2,54.8,0.0,0.0,1.28,0,0.0,0.0,1.22,0,0,0.0,0.0,0.2,0,0.0,2.0,0.0,941.616,0,2.22,31,0,0.0,66,0.0,0.0,0.0,0.0,47.295264,0,0.0,1.68,5,162.5,0.0,0.0,0,0.0,3.2,1.524,2.2,1.4,0.0,0.0,839.48,0.0,0.0,0.0,5,0.0,1.012949034,1.81,3.44,-2,0.0,DyBO3,4,4,2.22,94.8,0.128455546,12.8,0.0,0.82,0.0,0.0,2,0.0,3,0,12,2.8,54.8,-282000.0,72.8,1.12,15.9994,0.0,0.0,6,66,0,61,0.0,87,5,8,0,0.0,61,0.52,79.2,0.0,0.0,0.0,0.0,6,0,2.0,0.0,13,44.26184,0.0,0,4,19.0,7.1725,2.6,0.0,162.5,0.0,0.579827561,0.0,0.0,2.716,12.8,0.0,126,4,0.303030303,44.26184,0.147214276,13.1455,0.2,0.0,0,12,0.0,0,0.0,1.15,2,13.618,2348.0,0.0,0.0,0.0,31.24,3,0.0,3.44,0,0.0,2.8,66,0,0.0,2,0.0,0.0,17.04,0,0,0,0.0,0.0,3,6.6,0,0.0,0.0,5,0.094280904,2.16,0.0,87,10.811,2,0,3,2.22,80.64,0.0,0.0,0,0.0,7.2378,0.0,194,0.0,16,16,0,0,5.939,3.44,56,10,0,0.0,2,0.0,0.325396825,1.46,2293.2,9,0.0,18.8,0.0,0.0,0,0.0,0,0.978940646,3.0,0.0,0,2,3.273268354,0.0,0.0,19.0,2.0,4,0.0,0.0,0.0,24.0675,9.105,12,0.0,0.8,0.0,0.0,0.0,15.999,0.0,0.393939394,0.0,0.0,5,0,192,0,0.0,2.6,0.0,0,10,-3.507077278,0.0,5.6841144,0,625.7896631,0.3048,1.2,0.0,5.0107,0.0,0.0,0,1.22,2.716,151.689,4,0.48768,0.0,0.0,0.0,0.88,0.0,0.6,0,2.0,2,0,0,0,38.88,0.0,182,0.0,0.0,0,0.0,0.0,1.28,0.8688,3.92,0.2892999999999999,0,0
Ba2InSbO6,0.3,OpenAlex_Crawler,2,0.0,5.473693639,0.0,2,54.8,0.0,0.0,1.68,0,0.0,0.0,0.89,0,0,0.0,0.0,0.0,0,2.0,0.0,0.1,373.7196,0,2.55,9,0,0.0,56,0.0,0.0,0.0,0.0,53.668128,0,0.0,1.48,7,137.327,0.0,2.0,0,0.0,0.0,0.0,2.0,1.39,0.0,0.0,366.233,0.0,0.2,0.0,5,0.0,1.13977783,2.0375,3.44,-2,0.0,Ba2InSbO6,4,4,2.55,110.7,0.023570226,12.8,0.0,1.16,0.0,0.0,0,0.0,2,0,12,3.4,54.8,-282000.0,70.0,0.8,15.9994,0.0,0.0,6,66,0,48,0.0,87,8,8,0,0.0,48,0.1446,83.5,0.0,0.0,0.0,0.0,6,0,0.0,0.0,14,60.72284,0.0,0,0,26.0,9.105,2.8,0.0,137.327,0.0,0.659416409,0.0,0.0,2.625,12.8,0.0,149,4,0.294117647,60.72284,0.042426407,23.763,0.0,0.0,0,15,0.0,0,0.0,1.55,2,13.618,1000.0,0.0,0.1,0.0,63.59,5,0.0,3.44,0,0.0,3.4,66,0,0.0,2,0.0,0.0,24.4,0,0,0,0.0,0.0,5,6.8,0,0.0,0.0,5,0.0,2.88,0.0,87,15.9994,2,10,2,2.55,85.8,0.0,0.0,0,0.0,17.5896,3.2,229,0.294117647,16,16,0,0,5.212,3.44,78,0,0,0.0,2,0.0,0.666666667,1.46,945.2,13,0.0,21.6,0.0,0.0,0,0.0,0,0.925973166,2.0,0.0,0,2,3.373323338,0.0,0.0,26.0,2.0,4,0.0,0.0,0.0,54.485,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.411764706,0.0,0.0,5,0,215,0,0.0,2.8,0.0,0,0,-2.545652497,0.0,5.357563568,0,147.9132489,0.0,0.8,0.0,0.524,0.0,0.0,0,0.89,2.625,121.3276,0,0.0,0.0,0.0,0.0,1.09,0.0,0.6,0,2.0,2,0,10,0,53.64,0.0,217,0.0,0.0,0,0.0,0.0,0.0,0.978,4.32,-0.22400000000000003,0,0
Cs2LiCeBr6,1.162,OpenAlex_Crawler,2,0.009174312,3.773065461,1.457,4,265.8,0.0,0.0,0.96,0,0.0,0.0,0.79,0,0,0.0,0.0,0.0,0,6.1,0.1,0.0,156.0312,0,2.17,1,0,0.0,58,0.0,0.0,0.1,0.0,27.64786653,0,0.0,2.4,4,132.9,0.0,6.1,0,0.0,0.18,1.457,0.6,1.84,0.0,0.0,372.267,0.0,0.0,0.0,1,0.0,1.115100875,2.04,2.96,-1,1.62,Cs2LiCeBr6,5,5,2.17,154.0,0.697780249,10.8,0.0,0.33,0.0,0.0,1,0.0,1,0,64,4.4,265.8,-324600.0,59.6,0.48,79.904,0.0,0.0,17,120,0,55,0.42,95,3,35,0,0.0,55,0.472,126.5,0.0,0.0,0.0,0.9,6,0,0.1,0.0,16,89.22919038,0.0,0,13,38.1,16.59333333,3.0,0.0,140.116,0.0,0.17595454,0.0,0.0,2.144,10.8,0.0,124,4,0.155963303,89.22919038,0.699827081,46.22433333,0.0,0.0,0,17,0.0,1,0.0,1.45,1,11.814,1071.0,0.0,0.0,0.0,115.765,21,0.0,2.96,0,0.0,4.4,120,0,0.0,1,0.0,0.0,42.48,1,9,0,0.6,0.0,3,10.9,0,0.0,0.0,22,0.693899016,7.32,0.0,95,6.941,1,10,1,2.17,75.0,0.0,0.0,0,0.0,27.81626667,4.68,229,0.559633028,17,17,0,1,3.894,2.96,94,1,0,0.2,2,0.0,0.563186813,3.364,805.2,16,0.1,10.74,0.0,0.0,10,0.0,0,0.902213573,3.1,0.0,0,2,1.761660659,0.0,0.0,38.1,1.7,5,0.0,0.0,0.0,99.17166667,29.48,64,0.0,1.3,0.0,0.0,0.0,79.904,0.0,0.275229358,0.0,0.0,1,0,244,0,0.3,3.0,0.0,0,1,-1.815109647,0.0,4.918615222,0,369.3712906,0.8742,3.78,0.0,0.4452,0.0,0.0,0,0.79,2.144,133.175,13,0.69936,0.0,0.0,0.42,1.54,0.0,0.0,0,1.7,2,0,10,9,46.0,0.0,165,0.0,0.0,0,0.0,1.457,2.34,0.9792,7.44,0.7167999999999999,0,0
BiRhO3,3.82,OpenAlex_Crawler,2,0.25,1.974650976,0.0,2,54.8,0.0,0.0,1.68,0,0.0,0.0,2.02,0,0,0.0,0.0,0.0,0,3.6,2.8,0.0,659.136,0,1.42,59,0,0.0,83,0.0,0.0,0.0,0.0,67.172904,0,0.0,1.2,5,208.98,0.0,3.6,0,0.0,4.48,0.0,1.8,1.16,0.0,0.0,589.16,0.0,0.0,0.0,3,0.0,1.053576666,1.29,3.44,-2,0.64,BiRhO3,4,4,1.42,97.6,0.037712362,14.4,0.0,0.26,0.0,0.0,2,0.0,6,0,12,3.4,54.8,-282000.0,81.2,0.72,15.9994,0.0,0.0,6,66,0,75,0.32,87,8,8,0,0.0,75,0.945,54.6,0.0,0.0,0.0,0.4,6,0,2.8,0.0,7,71.97682,0.0,0,0,30.4,9.105,3.0,0.0,208.9804,0.0,0.183847763,0.0,0.0,2.924,14.4,0.0,82,4,0.160714286,71.97682,0.051023486,14.781,0.0,0.0,0,29,0.0,1,0.0,1.0,1,13.618,2237.0,0.0,0.0,0.0,32.95,1,0.0,3.44,0,0.0,3.4,66,0,0.0,2,0.0,0.0,8.88,1,2,0,0.0,0.0,3,11.2,0,0.0,0.0,3,0.0,7.12,0.0,87,15.9994,2,10,9,1.42,68.16,0.2,0.0,0,0.0,7.2676,4.32,225,0.321428571,16,16,0,1,7.29,3.44,28,14,0,0.0,2,0.0,0.638888889,1.46,2182.2,23,0.0,26.88,0.0,0.0,0,0.0,0,0.832091757,2.4,0.0,0,2,3.273268354,0.0,0.0,30.4,1.8,4,0.0,0.0,0.0,23.845,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.267857143,0.0,0.0,3,0,148,0,0.2,3.0,0.0,0,14,-1.361919084,0.0,5.969959414,0,251.648518,0.0,0.48,0.0,0.3794,0.0,0.0,0,2.02,2.924,192.981,0,0.0,0.0,0.2,0.32,0.95,0.0,0.6,0,1.8,2,0,10,2,37.92,0.0,213,0.2,0.0,0,0.0,0.0,0.0,0.6192,2.16,3.4406,0,0
Rb2InAgCl6,1.18,OpenAlex_Crawler,2,0.0,2.173023165,2.493,3,171.6,0.0,0.0,0.96,0,0.0,0.0,0.82,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,200.168,0,2.34,4,0,0.0,49,0.0,0.0,0.0,0.0,30.217176,0,0.0,2.28,4,85.4678,0.0,2.0,0,0.0,0.0,2.493,1.1,1.23,0.0,0.0,331.92,0.2,0.0,0.0,5,0.0,1.125111488,1.8225,3.16,-1,0.0,Rb2InAgCl6,5,5,2.34,133.9,0.695005209,12.8,0.0,1.11,0.0,0.0,1,0.0,1,0,64,3.8,171.6,-349000.0,71.2,0.78,35.453,0.0,0.0,7,102,0,32,0.42,94,17,17,0,0.0,32,0.486,120.6,0.0,0.0,0.0,0.0,5,0,0.0,0.0,16,60.63398,0.0,0,0,27.2,16.33,3.1,0.0,114.818,0.0,0.658019757,0.0,0.0,2.431,12.8,0.0,118,2,0.25,60.63398,0.697896043,36.902,0.0,0.0,0,13,0.0,1,0.0,1.35,1,12.968,1234.93,0.0,0.1,0.0,90.7225,4,0.6,3.16,0,0.0,3.8,102,0,0.0,1,0.0,0.0,28.12,1,0,0,0.0,0.0,3,6.8,0,0.0,0.0,5,0.694298107,2.32,0.0,94,35.453,1,10,1,2.34,67.92,0.1,0.0,0,0.0,21.5282,3.2,229,0.294117647,17,17,0,1,4.177,3.16,90,0,0,0.0,3,0.0,0.667664671,3.62,1063.33,12,0.0,12.24,0.0,0.0,0,0.0,0,0.845481358,1.4,0.0,0,2,1.761660659,0.0,0.0,27.2,1.7,5,0.0,0.0,0.0,74.3925,24.4975,64,0.0,0.0,0.0,0.0,0.0,35.45,0.0,0.455882353,0.0,0.0,5,0,220,0,0.3,3.1,0.0,0,0,-1.700885364,0.0,5.46785362,0,294.874724,1.4958,0.72,0.0,1.3232,0.1,0.0,0,0.82,2.431,79.365,0,1.19664,0.0,0.0,0.42,1.385,0.0,0.0,0,1.7,2,0,10,0,38.28,0.0,165,0.0,0.0,0,0.0,2.493,0.0,0.8748,5.08,-0.1432,0,0
EuFeO3,2.39,OpenAlex_Crawler,2,0.2,5.87109243,0.0,2,54.8,0.0,0.0,1.44,0,0.0,0.0,1.185,0,0,0.0,0.42213256,0.0,0,1.2,1.4,0.0,671.136,0,2.24,25,0,0.0,63,0.0,0.0,0.0,0.0,42.194448,0,0.0,1.92,5,151.964,0.0,1.2,0,0.0,2.24,0.0,1.2,1.61,0.0,0.0,614.08,0.0,0.0,0.0,2,0.0,1.09391091,1.925,3.44,-2,1.28,EuFeO3,4,4,2.255,105.6,0.070334978,11.8,0.0,0.63,0.0,0.0,2,0.0,6,0,12,3.2,54.8,-282000.0,68.2,0.96,15.9994,0.0,0.0,6,66,0,55,0.0,87,8,8,0,0.0,55,0.52,98.8,0.0,0.0,0.0,0.8,6,0,1.4,0.0,13,51.16144,0.0,0,7,22.6,9.105,2.4,0.0,151.964,2.1106628,0.445477272,0.0,0.0,2.667,11.8,0.0,132,4,0.285714286,51.16144,0.091190781,14.901,0.0,0.0,0,9,0.0,0,0.0,1.25,2,13.618,1811.0,0.0,0.0,0.0,36.46,5,0.0,3.44,0,0.0,3.2,66,0,0.0,2,0.0,0.2,22.56,0,4,0,0.0,0.0,3,7.0,0,0.0,0.0,7,0.044019499,1.2,0.0,87,15.9994,2,6,3,2.255,104.16,0.2,0.0,0,0.2,8.6236,1.92,229,0.171428571,16,16,0,0,5.67,3.44,62,7,0,0.0,2,0.0,0.547619048,1.46,1756.2,3,0.0,17.52,0.0,0.0,0,0.0,0,0.851066469,3.4,0.0,0,2,3.273268354,0.0,0.0,22.6,2.0,4,0.0,0.0,0.0,27.355,9.105,12,0.0,1.4,0.0,0.0,0.0,15.999,0.0,0.342857143,0.0,0.0,2,0,198,0,0.0,2.4,0.0,0,7,-2.517135216,0.0,5.567500381,0,119.2222786,0.0,1.68,0.0,0.0,0.0,0.0,0,1.2,2.667,135.9646,7,0.0,2.1106628,0.0,0.0,1.01,0.0,0.6,0,2.0,2,0,6,4,47.52,0.675412096,217,0.0,0.0,0,0.0,0.0,2.24,0.9276,5.04,2.39,0,1
